주소,"강서지구 3,37.5901984197481, 126.81362533492893","중랑천 2,37.6030830331226, 127.072105737988","안양천  3,37.513562487735406, 126.87461172643478","탄천 2,37.49508293706438, 127.10150560559426","원천리천 3,37.26481224039535, 127.04976224622416","서호 3,37.280408134249136, 126.98755251443214","안성천 1,36.99139105195746, 127.20539544460591","경안천 2,37.309938272435886, 127.23553552424399","상패천 2,37.91927602221171, 127.05389142205611","왕송호수 3,37.30748917786908, 126.94731063485848","황구지천 2,37.20796105720859, 127.02548060229643","문산천 2,37.854639694880476, 126.75854096959318","포천천 2,37.89531095584674, 127.20096778249416","진위천 2,37.09793604326866, 127.08393302456683","남한강 2,37.460459499061464, 127.49638603216884","청미천 1,37.12186508716677, 127.39487102679448","시화호 1,37.30574012802834, 126.67318900588819","한강하구 1,37.63900600625263, 126.7392737093319","남양호 2,37.014705010495824, 126.80548911195082","화성호 2,37.11569165016753, 126.68399070425345","임진강 2,37.78837469359229, 126.66443256564555","팔당호 2,37.517786765600256, 127.30085067928745","공릉천 1,37.71153311751638, 126.84431089180522","천수만 1,36.606686550264854, 126.42022590245743","송정저수지 2,36.776518685002266, 127.37727865534171","도당천 2,36.80714447844311, 126.52479040293552","논산천 2,36.18278993438778, 127.13602531594704","풍세천 1,36.73350817705159, 127.1244086501327","곡교천 1,36.71877449174619, 127.15174380564193","금강호 2,36.003067864761206, 126.7392621031086","병천천 2,36.725838913572076, 127.33975466921613","간월호 2,36.64982878482214, 126.45513048255029","봉강천 1,36.764423602867765, 127.09015473839389","삽교호 2,36.871878675924705, 126.8408688154442","해미천 2,36.702223625170994, 126.56263020795463","봉선저수지 2,36.122350318713586, 126.77672013431376","아산호 2,36.90267012782007, 126.90366071698058","잠홍지 2,36.86183091315654, 126.49751943843305","석문간척지 2,36.98373310641944, 126.54384726738202","대호 2,37.018417616519976, 126.48222083422783","무한천 2,36.71991194571029, 126.82242403818584","부남호 2,36.67319913351787, 126.35083023955421","조류지 2,35.7835057158404, 126.63542818010029","금강하구둑 1,36.019581075069965, 126.74774856012905","만경강 1,35.892198153374686, 126.99399821147692","동림저수지 1,35.549802869235755, 126.71940396468966","동진강 1,35.68373784028254, 126.86079504883465","원평천 3,35.74647979945319, 126.93850431156142","전주천 2,35.802060277740146, 127.1716072485318","산수저수지 2,36.6994319040145, 126.56852268525259","함평대동저수지 2,35.13211104219479, 126.50607906456341","사내간척지 2,34.46251975253601, 126.7333378843619","만덕간척지 2,34.56578321910065, 126.7615639132014","고막원천 2,35.06842526203833, 126.59162469994376","주암댐 2,35.06371924138319, 127.23767782670512","영산강 2,34.76893810284395, 126.35098968807019","영암호 1,34.69724570173779, 126.47537026437189","고천암 2,34.52161252340564, 126.47457655553478","순천만 1,34.88677475630541, 127.50729078209247","금호호 1,34.62057239836871, 126.39840653700985","강진만 2,34.490791668173664, 126.77354817448324","지석천 2,35.00917066621701, 126.9113644244127","우습제 2,34.94017348080215, 126.57951161334536","담양습지 3,35.24009556727233, 126.88387920926465","황룡강 2,35.32701483996603, 126.79783650573678","한탄강 2,38.20119540754313, 127.27737191150247","토교저수지 2,38.28934502892065, 127.28936308358267","섬강 1,37.500690845580344, 127.99213918049267","철원평야 2,38.29310283134329, 127.21422992889252","남대천 3,37.75220997167653, 128.90134105532326","소양강 하류 2,37.89698617983393, 127.7454239624107","원주천 2,37.382704055767405, 127.94147033377192","남대천 3,38.107964222902496, 128.64361106592784","보강천 2,36.786518139596225, 127.57854158748","백곡지 2,36.86662724997134, 127.39976155953663","미호천 1,36.5162887821276, 127.31976281396229","무심천 2,36.58091002074261, 127.50346917018088","충주호 3,36.96033958118106, 128.0662729272722","안심습지 3,35.86502982622569, 128.74718716576282","형산강 1,35.92345596127968, 129.23887659738637","김천 2,36.09212308013244, 128.12331495113736","구미 3,36.18780476544952, 128.3702147007899","낙동강 2,35.83992615966229, 128.46110345037778","금호강 1,35.8174026069283, 128.48104618415317","낙동강하구 2,35.104959005687974, 128.9459320237596","태화강 3,35.53764149997886, 129.36999476035592","장척저수지 3,35.43456283906837, 128.49224351135572","양산천 2,35.32377076603513, 129.02006984526182","양산발생지 3,35.470702520283716, 129.26921645925657","낙동강 2,35.349387768425835, 128.9331287407582","주남저수지 3,35.3148538085958, 128.67272531322178","창녕우포 3,35.551935684595, 128.4139408551069","사천만 3,35.03397029572857, 128.0309809363544","목포늪 3,35.56254130753707, 128.40618339231","사지포 3,35.561613790429384, 128.4333952070682","산남저수지 3,35.35126887288887, 128.17443850327453","동판저수지 2,35.30133784622012, 128.68634622602417","화포천 2,35.31163742899077, 128.7875952437551","낙동강 3,35.27987524642292, 129.009763931276","하도리 2,33.51695001412742, 126.8838772052322","용수저수지 2,33.31741751732376, 126.18752882294538","오조리 3,33.463866194337236, 126.91796178149626","종달리 3,33.49242412098807, 126.89071411147393"
전라북도 완주군,189.97,189.02,180.72,176.92,151.57,153.76,120.9,156.39,224.22,157.16,145.43,219.77,221.37,132.86,175.54,136.93,161.78,196.49,127.48,141.27,214.08,179.79,202.89,102.55,98.84,115.44,31.01,92.22,90.52,39.59,92.68,104.31,95.81,111.32,103.68,42.27,113.35,121.92,132.11,137.96,95.62,112.2,49.34,39.41,15.2,56.16,36.63,26.75,11.45,103.14,104.42,165.03,153.26,106.37,93.76,146.16,148.02,165.99,117.44,158.73,161.13,102.13,119.54,78.07,72.18,255.56,265.4,192.28,265.62,257.22,227.52,178.45,278.07,104.91,109.06,69.46,81.19,142.56,142.87,187.04,88.95,113.09,117.27,119.26,184.34,203.46,131.04,179.95,196.33,171.57,151.5,119.62,124.77,118.57,120.93,110.27,153.27,161.07,180.94,266.72,301.19,272.33,269.38
전라북도 진안군,207.27,203.85,197.65,191.59,167.19,170.08,134.83,169.66,238.86,173.86,161.47,236.92,234.75,148.41,185.66,147.93,181.24,214.3,146.85,161.44,232.11,192.24,219.64,127.82,109.58,138.76,50.66,108.13,105.95,66.08,104.14,129.12,112.24,131.0,127.39,68.95,132.05,145.12,154.23,160.38,116.49,137.43,71.21,66.04,40.41,69.17,52.31,44.17,22.87,126.82,110.93,160.63,149.06,110.31,82.71,149.79,149.15,165.56,100.91,160.18,156.31,98.69,121.83,78.49,76.73,268.24,277.98,196.65,278.76,254.58,235.82,182.82,279.39,111.47,119.54,81.11,88.03,142.06,119.49,164.13,71.2,95.78,93.59,95.29,157.53,177.98,104.34,153.4,170.46,145.01,124.72,93.24,100.58,92.23,94.62,83.64,126.49,134.34,154.29,257.74,297.55,262.97,260.3
전라북도 무주군,191.54,185.07,181.59,172.83,150.13,153.83,116.8,149.78,219.39,158.01,145.1,220.56,213.93,131.82,162.3,126.24,169.18,199.16,135.66,151.04,217.01,171.05,203.0,129.64,89.27,135.11,51.05,94.0,91.35,82.9,84.96,129.53,98.52,120.96,125.1,80.5,120.45,140.96,147.54,154.1,109.19,138.77,95.64,82.14,61.36,98.97,80.56,71.23,49.6,124.5,142.72,191.26,179.82,142.29,111.64,181.78,181.0,197.16,125.32,192.04,186.84,130.03,153.8,110.45,108.59,246.36,255.93,168.71,257.29,223.25,210.31,155.03,249.38,87.01,98.42,64.38,65.38,112.05,99.07,142.32,42.65,66.84,74.41,76.81,153.53,162.78,98.4,144.38,156.93,136.2,119.49,84.7,113.24,83.43,85.48,86.4,121.4,127.82,146.26,285.81,327.99,290.79,288.3
전라북도 장수군,225.08,221.13,215.4,208.85,184.73,187.76,152.11,186.63,256.04,191.6,179.11,254.67,251.59,165.98,201.63,164.35,199.38,232.19,165.01,179.65,250.02,208.92,237.33,145.45,126.22,156.9,68.91,125.92,123.67,80.83,121.03,146.93,130.1,149.2,145.47,85.37,150.16,163.28,172.48,178.62,134.75,155.08,81.38,81.08,54.8,73.29,59.79,53.75,35.94,144.91,108.39,149.99,138.69,106.06,69.8,144.36,142.11,157.27,84.58,153.16,145.48,89.97,116.13,73.36,74.54,284.81,294.5,210.34,295.46,264.42,250.95,196.59,291.25,126.78,136.02,98.31,103.83,153.96,113.25,157.96,73.42,97.26,87.5,88.69,142.56,167.62,91.0,140.4,159.34,132.05,110.63,81.42,82.4,80.57,83.03,67.69,112.31,120.6,140.88,243.96,286.45,248.99,246.46
전라북도 임실군,223.39,221.6,214.02,209.41,184.38,186.83,152.92,188.22,256.77,190.35,178.38,253.17,253.37,165.6,205.73,167.51,195.6,230.04,161.25,175.14,247.69,211.27,236.16,134.84,129.08,148.96,64.32,124.94,123.04,65.52,123.29,137.03,128.74,145.12,137.09,72.65,146.99,155.48,165.91,171.7,129.51,144.46,61.83,66.17,40.49,52.07,39.39,34.75,23.07,136.56,89.2,138.07,126.44,87.94,61.79,127.19,126.29,142.66,83.67,137.33,133.82,75.86,99.13,55.79,55.0,287.26,297.06,218.58,297.55,277.47,256.67,204.72,301.97,132.52,139.21,99.94,108.81,164.73,134.44,179.16,91.84,116.18,108.64,109.87,160.7,188.4,110.77,160.13,179.9,151.82,129.76,101.98,93.51,101.2,103.66,85.47,131.35,139.92,160.33,236.53,275.0,241.91,239.13
전라북도 순창군,248.07,247.88,239.02,235.82,210.34,212.36,179.9,215.39,283.07,215.62,204.12,277.85,280.36,191.7,234.16,195.67,218.74,254.31,184.8,197.84,271.72,238.77,261.19,151.45,157.38,168.55,89.88,151.12,149.48,78.61,151.36,154.52,154.61,168.62,156.42,89.31,171.22,175.09,186.7,192.02,152.26,160.81,64.27,79.9,59.01,42.59,42.54,45.11,47.65,155.96,63.35,107.89,96.23,60.14,35.73,98.27,96.46,112.45,63.81,107.52,103.71,45.52,70.04,27.44,31.25,314.56,324.4,248.48,324.61,307.75,285.69,234.62,332.25,161.94,167.58,128.02,138.13,195.05,155.39,199.44,119.52,143.33,130.37,131.08,166.95,203.02,122.97,170.83,193.45,162.85,139.4,117.28,89.58,116.78,119.19,94.07,140.73,149.83,170.18,207.85,244.79,213.4,210.49
전라북도 고창군,239.76,243.25,231.55,231.75,205.74,206.7,178.77,213.79,277.92,209.27,199.17,269.01,277.08,187.96,236.07,197.5,207.94,245.0,175.81,186.8,261.61,237.61,253.37,132.64,160.95,153.31,91.82,149.2,148.27,63.16,154.47,136.8,151.79,160.17,141.37,76.63,164.11,159.62,172.7,177.08,143.19,141.16,39.12,65.04,57.19,12.77,31.08,40.63,58.82,141.02,38.17,108.27,96.9,42.07,63.86,80.74,84.68,103.75,95.32,94.77,105.29,51.11,56.23,27.31,14.9,311.73,321.57,256.95,320.96,323.85,289.05,243.24,343.77,169.58,170.99,132.38,146.32,209.09,190.86,235.46,147.55,172.1,165.2,166.3,207.01,241.82,162.19,210.52,232.56,202.47,179.18,155.52,128.71,154.92,157.36,133.8,180.55,189.6,210.0,214.02,240.24,220.17,216.79
전라북도 부안군,206.77,210.27,198.53,198.81,172.8,173.7,146.31,181.14,244.91,176.26,166.21,236.07,244.15,155.12,203.94,165.52,175.1,212.08,142.8,153.95,228.77,204.96,220.36,101.26,129.74,121.03,61.89,116.79,116.0,30.17,123.2,105.09,119.21,127.14,108.99,43.61,131.09,127.42,140.24,144.82,110.17,110.16,10.53,32.03,29.52,20.27,12.7,18.6,40.32,108.61,69.78,141.13,129.68,74.87,87.23,112.55,117.39,136.6,117.31,127.25,138.04,81.96,89.12,56.35,45.38,278.81,288.65,226.52,287.99,296.29,257.07,212.94,314.08,139.64,139.62,101.91,117.04,181.43,182.24,226.9,131.45,155.82,156.32,157.97,212.27,239.26,162.47,211.86,231.11,203.53,181.54,153.19,140.93,152.33,154.79,137.09,183.13,191.7,212.1,246.66,273.08,252.74,249.42
전라남도 목포시,311.24,316.3,303.52,305.07,279.08,279.65,253.17,287.92,350.57,281.95,272.45,339.93,350.42,261.71,310.74,272.24,278.45,315.9,247.75,257.51,331.87,311.74,324.96,199.59,235.83,222.19,166.64,223.65,222.83,136.14,229.34,204.45,226.05,232.6,210.76,149.82,237.01,228.14,241.89,245.49,215.68,207.0,110.27,138.1,131.94,87.27,105.87,115.14,130.85,210.49,37.09,49.82,43.46,33.82,81.99,6.09,14.83,33.14,102.08,21.28,49.91,52.16,22.25,65.35,68.14,385.08,394.89,331.68,393.99,396.79,363.81,317.93,418.13,244.24,245.86,207.21,220.82,282.5,243.59,286.16,211.77,235.5,219.75,220.03,234.98,282.4,203.14,245.82,271.64,238.79,214.95,201.31,151.42,201.14,203.35,172.89,215.78,224.97,243.88,150.92,167.24,157.5,153.72
전라남도 여수시,323.74,320.5,314.2,308.22,283.87,286.7,251.46,286.08,355.45,290.42,278.12,353.46,351.02,265.08,300.6,263.68,296.67,330.62,262.28,276.3,348.37,308.32,336.25,233.94,225.65,249.64,165.18,224.7,222.58,161.54,220.47,236.68,228.74,246.19,237.64,171.38,247.83,256.18,266.97,272.65,230.69,243.42,147.08,162.71,139.69,122.69,125.86,127.83,124.09,237.13,113.2,91.24,85.18,103.46,51.35,119.79,108.7,111.86,19.94,116.6,86.67,73.87,100.81,88.72,100.81,384.14,393.81,306.14,394.85,350.72,348.85,292.66,382.43,225.42,235.39,197.68,202.94,247.31,157.4,192.8,153.86,171.17,140.22,139.05,123.13,177.69,106.39,138.57,166.13,132.93,110.74,111.42,45.34,111.93,113.36,80.56,110.96,119.39,135.62,155.73,210.26,159.63,157.87
전라남도 순천시,299.64,297.27,290.22,285.03,260.3,262.91,228.33,263.31,332.36,266.51,254.4,329.42,328.43,241.5,279.07,241.57,271.88,306.35,237.56,251.34,324.02,285.94,312.34,207.77,203.26,223.9,140.64,200.92,198.91,135.21,197.83,210.62,204.83,221.41,211.85,145.28,223.32,230.44,241.48,247.06,205.65,217.22,120.59,136.42,113.83,96.43,99.37,101.52,98.9,211.35,91.57,87.73,78.91,82.61,25.97,105.62,96.57,104.11,7.34,106.0,82.88,52.87,82.74,63.63,75.37,361.92,371.66,287.14,372.46,336.26,328.43,273.48,365.95,204.3,213.19,174.74,181.28,229.46,152.89,192.04,139.36,159.06,132.55,131.93,133.92,183.01,105.99,145.42,171.91,138.73,115.16,107.47,50.39,107.66,109.52,76.73,115.81,124.88,143.24,168.8,217.46,173.42,171.18
전라남도 나주시,286.41,289.51,278.13,277.9,251.92,253.03,224.13,259.41,324.3,255.71,245.39,315.69,323.17,233.94,280.81,242.12,254.65,291.7,222.43,233.51,308.32,283.19,299.99,178.83,204.78,199.89,135.34,194.6,193.48,109.81,198.41,183.15,197.42,206.72,188.0,123.19,210.53,206.16,219.34,223.63,189.75,187.13,85.64,111.66,100.77,59.38,75.51,83.83,96.89,187.65,22.68,61.56,50.26,12.33,48.26,42.79,41.43,59.04,74.0,52.39,58.66,18.28,14.62,29.49,35.5,357.79,367.64,299.23,367.17,361.96,333.46,285.41,384.71,211.84,214.94,175.66,188.14,248.23,207.24,250.19,175.07,198.72,183.16,183.51,203.67,248.26,168.38,212.67,237.77,205.34,181.41,165.68,120.23,165.45,167.71,138.14,182.37,191.63,211.07,167.42,194.89,173.62,170.2
전라남도 광양시,305.04,301.28,295.42,289.0,264.87,267.83,232.26,266.68,336.15,271.63,259.21,334.7,331.51,246.11,280.76,244.04,278.56,312.05,244.14,258.4,329.84,288.75,317.41,218.09,206.15,232.82,147.11,205.9,203.71,146.49,201.08,220.55,210.01,228.13,220.92,155.51,229.53,239.34,249.72,255.54,212.94,227.65,134.28,147.52,123.45,111.59,112.11,112.91,106.93,220.4,110.4,102.81,94.99,101.58,43.92,124.19,114.66,120.94,18.21,123.73,98.03,71.89,101.76,81.04,92.28,364.48,374.12,285.9,375.24,330.74,328.76,272.44,362.22,205.52,215.81,178.46,183.21,227.04,140.15,177.44,133.75,151.5,121.7,120.71,115.28,165.9,90.85,127.73,154.62,121.33,98.1,94.19,32.24,94.56,96.19,63.07,98.61,107.51,125.32,175.03,227.71,179.12,177.24
전라남도 담양군,252.79,253.85,243.99,241.94,216.19,217.86,186.74,222.25,288.96,220.9,209.83,282.45,286.86,197.75,242.19,203.52,222.47,258.69,189.02,201.4,275.86,245.85,266.11,151.81,165.56,170.4,96.73,157.52,156.1,79.09,159.36,155.33,160.74,172.94,158.26,91.11,176.02,176.89,189.12,194.11,156.25,160.9,60.51,80.64,63.5,35.2,41.93,47.5,55.99,157.83,48.57,98.27,86.5,45.7,36.52,84.47,83.63,100.48,67.55,94.64,94.39,35.39,56.36,13.07,17.28,321.28,331.13,258.46,331.08,319.81,294.28,244.61,343.2,171.36,175.78,136.2,147.56,206.38,170.16,214.17,133.62,157.6,145.15,145.86,179.47,217.14,136.94,184.34,207.42,176.45,152.84,131.69,100.01,131.23,133.63,107.66,154.1,163.27,183.51,200.85,234.62,206.62,203.54
전라남도 곡성군,260.2,258.84,250.93,246.67,221.54,223.88,190.23,225.55,294.02,227.33,215.48,290.0,290.7,202.78,242.92,204.79,231.76,266.7,197.56,211.07,284.28,248.61,273.1,166.9,166.36,183.08,101.15,162.1,160.26,94.46,160.6,169.72,165.83,181.37,171.01,104.38,183.55,189.62,200.79,206.31,165.37,176.35,81.48,95.63,73.0,59.82,59.33,60.75,58.84,170.52,73.32,104.41,93.17,67.94,24.77,102.94,98.8,112.72,48.12,109.73,99.88,46.02,75.13,37.35,45.12,324.6,334.4,254.54,334.89,310.03,293.58,240.72,336.54,169.27,176.47,137.27,145.68,199.16,146.71,189.92,117.27,140.05,122.61,122.95,151.58,190.45,110.16,156.89,180.49,149.09,125.36,106.01,72.62,105.67,108.0,80.44,126.57,135.77,155.92,199.81,240.86,205.06,202.37
전라남도 구례군,271.78,269.21,262.32,256.97,232.29,234.95,200.26,235.22,304.29,238.58,226.42,301.54,300.34,213.49,251.09,213.51,244.35,278.55,209.98,223.93,296.26,257.86,284.42,182.2,175.19,197.37,112.93,172.94,170.91,110.48,169.75,184.75,176.89,193.87,185.41,119.6,195.62,203.91,214.59,220.3,178.3,191.75,98.92,111.51,87.64,77.69,76.41,76.9,71.69,184.9,87.33,105.85,95.42,80.62,25.65,112.19,106.1,117.75,35.34,116.66,101.1,54.59,85.53,52.77,61.95,333.85,343.59,259.9,344.37,311.31,300.67,246.19,339.8,176.44,185.13,146.65,153.31,202.84,137.59,179.53,115.52,136.81,114.82,114.75,135.26,176.88,96.89,142.01,166.54,134.45,110.55,94.57,54.96,94.42,96.62,66.67,111.63,120.89,140.74,194.82,240.15,199.7,197.28
전라남도 고흥군,334.55,333.91,325.45,321.78,296.49,298.65,265.46,300.83,369.1,301.98,290.34,364.34,365.96,277.77,318.17,280.1,305.19,340.82,271.31,284.25,358.23,323.93,347.62,235.65,241.67,254.11,175.93,237.11,235.34,162.93,235.93,239.19,240.73,255.13,241.96,174.71,257.72,260.62,272.64,277.76,238.73,244.71,143.4,164.45,145.43,116.64,125.77,130.6,133.47,241.52,91.47,52.12,47.25,80.96,51.16,86.48,73.91,73.92,37.84,80.29,47.69,55.93,73.71,79.16,91.35,399.91,409.72,328.4,410.17,379.17,368.5,314.65,408.34,244.14,251.76,212.6,220.71,271.47,193.66,230.81,182.39,202.07,174.54,173.72,162.25,217.0,144.19,177.94,205.47,172.23,149.82,147.73,83.87,148.08,149.74,116.61,150.11,158.64,175.0,126.22,174.8,131.06,128.66
전라남도 보성군,314.34,314.86,305.47,302.86,277.26,279.11,247.1,282.61,350.03,282.25,270.97,344.04,347.53,258.69,301.33,262.88,284.16,320.32,250.66,263.09,337.53,306.02,327.6,212.59,224.56,231.83,157.01,218.21,216.63,140.39,218.58,216.35,221.61,234.55,219.71,152.71,237.51,238.3,250.69,255.59,217.9,221.47,119.55,142.02,124.87,92.55,103.38,109.18,114.9,219.3,65.92,46.76,37.04,55.44,35.53,66.6,55.87,61.97,41.05,64.54,41.96,30.59,49.38,55.09,66.91,381.78,391.62,314.33,391.77,369.46,352.61,300.5,396.47,228.53,234.75,195.22,204.8,259.1,194.07,233.97,174.64,196.08,172.68,172.31,174.07,224.93,148.12,186.97,213.74,180.48,157.07,149.11,91.5,149.22,151.17,118.65,157.66,166.65,184.58,140.66,181.39,146.16,143.29
전라남도 화순군,281.27,282.38,272.51,270.46,244.73,246.4,215.16,250.68,317.49,249.43,238.37,310.92,315.35,226.27,270.31,231.69,250.79,287.12,217.46,229.69,304.25,274.24,294.61,178.92,193.59,198.18,125.08,186.0,184.55,106.73,187.45,182.67,189.25,201.4,186.06,119.14,204.53,204.64,217.09,221.94,184.66,187.82,86.04,108.37,92.04,59.15,69.79,75.95,83.71,185.65,44.35,70.82,59.14,35.94,22.86,66.62,61.98,76.35,51.4,72.92,66.69,9.2,39.56,21.64,33.85,349.75,359.6,285.49,359.58,344.48,322.18,271.63,369.33,198.76,203.81,164.2,174.94,232.1,182.62,225.17,153.71,176.75,158.98,159.18,178.35,222.6,142.79,187.02,212.1,179.67,155.74,140.41,95.14,140.21,142.45,112.54,156.71,165.97,185.45,172.34,207.7,178.1,175.03
전라남도 장흥군,323.53,325.19,314.91,313.33,287.52,289.06,258.24,293.75,360.25,292.01,281.12,353.07,358.32,269.15,313.5,274.88,292.55,329.19,259.59,271.4,346.14,317.34,336.96,218.53,236.78,238.85,168.21,229.0,227.6,147.72,230.64,222.63,232.19,243.62,226.82,160.64,246.97,245.23,258.07,262.65,226.78,227.08,124.98,149.47,134.84,98.03,111.51,118.44,126.88,226.44,62.02,29.1,18.52,51.75,52.1,51.74,39.51,43.4,59.37,47.02,24.49,36.42,41.48,62.14,72.45,392.76,402.61,328.27,402.52,385.44,365.34,314.41,411.45,241.77,246.99,207.39,217.96,274.09,212.64,252.66,191.71,213.59,191.04,190.73,191.82,243.41,166.81,205.27,232.17,198.89,175.57,167.78,109.78,167.88,169.84,137.35,176.12,185.06,202.79,129.52,165.56,135.41,132.24
전라남도 강진군,327.84,330.38,319.44,318.66,292.74,294.04,264.2,299.63,365.31,296.82,286.26,357.22,363.82,274.56,320.17,281.48,296.31,333.25,263.85,275.15,349.97,323.34,341.38,220.69,243.64,241.74,174.55,234.78,233.51,151.36,237.4,225.02,237.79,248.03,229.82,164.6,251.67,248.02,261.16,265.48,231.1,228.96,127.48,153.18,140.52,101.03,116.14,123.79,134.11,229.47,59.47,20.21,8.5,50.04,63.57,40.58,27.38,29.95,72.87,33.83,16.83,42.89,37.31,67.34,76.21,398.38,408.23,336.38,407.94,395.28,372.39,322.52,420.38,249.44,253.86,214.31,225.63,283.14,225.41,265.76,202.77,225.03,203.48,203.25,205.31,256.89,180.08,218.79,245.66,212.39,189.04,180.77,123.3,180.84,182.83,150.5,189.61,198.56,216.31,125.57,156.69,131.75,128.34
전라남도 해남군,335.99,339.54,327.85,327.98,301.99,303.01,274.35,309.61,374.25,305.61,295.44,365.12,373.28,284.08,330.99,292.29,303.88,341.09,272.08,282.78,357.52,333.4,349.62,226.65,254.84,248.45,185.44,244.82,243.7,159.46,248.5,231.24,247.62,256.49,236.72,172.97,260.44,254.61,268.05,272.06,239.51,234.55,134.58,161.35,150.95,109.1,125.72,134.02,146.17,236.4,62.69,17.42,14.89,55.03,79.8,31.42,17.82,12.79,90.0,19.11,18.43,56.2,40.81,78.53,85.71,407.91,417.76,348.74,417.24,409.4,383.57,334.89,433.54,261.48,265.02,225.64,237.71,296.56,242.26,282.8,218.23,240.82,220.09,219.92,222.17,274.03,197.21,235.88,262.79,229.51,206.18,197.77,140.39,197.83,199.83,167.58,206.74,215.69,233.37,120.38,144.75,126.84,123.18
전라남도 영암군,310.42,313.48,302.14,301.86,275.89,277.03,247.92,283.24,348.3,279.71,269.36,339.69,347.11,257.87,304.4,265.69,278.62,315.69,246.44,257.48,332.29,307.01,324.0,202.42,228.17,223.7,158.8,218.41,217.25,133.81,221.84,206.83,221.28,230.73,211.85,147.2,234.53,229.95,243.19,247.41,213.77,210.6,109.48,135.67,124.38,83.38,99.37,107.49,119.45,211.51,40.8,37.69,26.73,31.33,57.36,31.77,23.24,37.05,74.59,33.8,35.11,30.38,18.89,51.8,59.3,381.72,391.57,322.01,391.14,383.12,356.92,308.17,406.91,234.75,238.36,198.95,210.98,270.03,220.48,262.17,193.22,216.23,197.45,197.5,207.76,256.44,177.89,219.32,245.51,212.47,188.73,177.04,124.39,176.97,179.1,147.77,189.48,198.62,217.22,143.72,171.42,149.98,146.51
전라남도 무안군,290.6,295.28,282.76,283.99,257.99,258.65,231.82,266.64,329.66,261.01,251.36,319.44,329.34,240.51,289.33,250.81,258.02,295.4,226.96,237.01,311.54,290.46,304.3,179.8,214.36,202.04,145.18,202.28,201.44,114.98,207.88,184.53,204.73,211.69,190.48,128.66,215.99,208.09,221.71,225.5,194.74,187.48,89.27,116.94,110.48,65.83,84.41,93.71,109.79,190.19,15.9,63.05,53.7,13.24,69.31,27.37,32.61,52.14,94.19,41.83,61.63,39.19,10.52,45.92,47.18,364.01,373.82,310.24,373.0,375.78,342.38,296.5,396.78,222.81,224.39,185.75,199.42,261.35,227.13,270.4,192.52,216.53,202.72,203.19,224.68,269.18,189.21,233.71,258.74,226.36,202.43,186.19,141.18,185.91,188.2,159.0,203.41,212.66,232.12,167.97,188.0,174.43,170.77
전라남도 함평군,281.94,286.47,274.05,275.15,249.14,249.84,222.88,257.73,320.89,252.23,242.53,310.84,320.51,231.63,280.37,241.84,249.45,286.81,218.25,228.42,303.01,281.55,295.64,171.54,205.39,193.62,136.23,193.34,192.49,106.14,198.91,176.21,195.8,202.92,182.0,119.8,207.18,199.7,213.26,217.13,185.97,179.34,80.51,108.08,101.54,56.87,75.45,84.79,101.1,181.7,7.42,69.96,59.94,6.84,65.63,36.31,41.17,60.65,92.44,50.68,68.12,36.49,15.11,38.6,38.68,355.17,364.99,301.3,364.2,367.07,333.41,287.57,387.89,213.88,215.42,176.79,190.51,252.58,220.68,264.24,184.75,208.87,196.03,196.6,221.08,264.19,184.02,229.28,253.91,221.8,197.88,180.45,137.9,180.12,182.44,153.92,198.92,208.17,227.85,175.51,196.77,181.92,178.31
전라남도 영광군,258.6,263.43,250.78,252.2,226.21,226.79,200.52,235.14,297.74,229.1,219.57,287.44,297.54,208.86,258.27,219.88,226.02,263.4,194.99,205.01,279.56,258.95,272.31,148.06,183.98,170.12,115.38,171.04,170.31,83.28,177.46,152.71,173.35,179.76,158.52,96.97,184.14,176.21,189.78,193.63,162.83,155.9,57.39,85.25,81.09,35.66,55.14,64.91,83.47,158.23,16.14,92.81,82.31,24.32,70.1,58.39,64.58,84.09,100.43,73.75,90.64,46.98,37.98,34.02,26.52,332.2,342.01,280.49,341.13,348.3,311.42,266.84,367.67,193.29,193.91,155.81,170.24,233.48,212.46,256.79,171.43,195.91,187.08,187.99,222.0,260.62,180.43,227.66,250.9,219.82,196.14,175.04,140.71,174.55,176.95,151.06,197.36,206.56,226.73,198.68,219.95,205.05,201.48
전라남도 장성군,254.46,257.16,246.05,245.51,219.55,220.74,191.62,226.9,292.02,223.48,213.04,283.86,290.75,201.5,248.32,209.64,223.04,259.9,190.46,201.88,276.69,250.68,267.99,148.75,172.4,169.0,102.95,162.09,160.96,78.07,166.01,152.79,164.92,174.64,156.98,91.23,178.31,175.36,188.25,192.79,157.71,157.4,55.23,79.87,68.3,28.19,43.01,51.35,65.7,156.61,31.59,93.46,81.88,31.34,48.94,71.22,72.91,91.26,80.32,83.55,90.2,34.53,44.35,11.32,3.03,325.35,335.21,267.3,334.79,331.64,301.02,253.5,353.27,179.84,182.55,143.37,156.24,217.37,188.18,232.35,149.43,173.71,162.98,163.79,197.57,235.71,155.52,202.83,225.99,194.97,171.31,150.2,117.13,149.73,152.13,126.19,172.56,181.74,201.95,198.69,227.38,204.75,201.44
